Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
SMSEMOA__100__25000__0_95__0_01,MPC_1046653,HV,1,0.8317901654240987
SMSEMOA__100__25000__0_95__0_01,MPC_1046653,HV,2,0.8241108994429547
SMSEMOA__100__25000__0_95__0_01,MPC_1001485,HV,0,0.6915977866927399
SMSEMOA__100__25000__0_95__0_01,MPC_1001485,HV,1,0.7054573164288342
SMSEMOA__100__25000__0_95__0_01,MPC_1001485,HV,2,0.7143591140053952
SMSEMOA__100__25000__0_95__0_01,MPC_1042576,HV,0,0.954128196440083
SMSEMOA__100__25000__0_95__0_01,MPC_1042576,HV,1,0.9624041412955658
SMSEMOA__100__25000__0_95__0_01,MPC_1042576,HV,2,0.9629327368400653
SMSEMOA__100__25000__0_95__0_015,MPC_1045862,HV,0,0.47526066037336323
SMSEMOA__100__25000__0_95__0_015,MPC_1045862,HV,1,0.4870576153075854
SMSEMOA__100__25000__0_95__0_015,MPC_1045862,HV,2,0.4847727933433483
SMSEMOA__100__25000__0_95__0_015,MPC_1005583,HV,0,0.12201729803207102
SMSEMOA__100__25000__0_95__0_015,MPC_1005583,HV,1,0.13078901373624213
SMSEMOA__100__25000__0_95__0_015,MPC_1005583,HV,2,0.13462404481090248
SMSEMOA__100__25000__0_95__0_015,MPC_1046202,HV,0,0.7244768357478324
SMSEMOA__100__25000__0_95__0_015,MPC_1046202,HV,1,0.7309251939286255
SMSEMOA__100__25000__0_95__0_015,MPC_1046202,HV,2,0.7360001200121687
SMSEMOA__100__25000__0_95__0_015,MPC_1046653,HV,0,0.8145538396510255
SMSEMOA__100__25000__0_95__0_015,MPC_1046653,HV,1,0.8120364468172373
SMSEMOA__100__25000__0_95__0_015,MPC_1046653,HV,2,0.8154815675334103
SMSEMOA__100__25000__0_95__0_015,MPC_1001485,HV,0,0.7233393765528149
SMSEMOA__100__25000__0_95__0_015,MPC_1001485,HV,1,0.7027808951021814
SMSEMOA__100__25000__0_95__0_015,MPC_1001485,HV,2,0.6967613019378236
SMSEMOA__100__25000__0_95__0_015,MPC_1042576,HV,0,0.9571410933726803
SMSEMOA__100__25000__0_95__0_015,MPC_1042576,HV,1,0.9647464969773185
SMSEMOA__100__25000__0_95__0_015,MPC_1042576,HV,2,0.9565731782788327
MACO1__30__100__1_0__2_0__0_01,MPC_1045862,HV,0,0.28259961310364784
MACO1__30__100__1_0__2_0__0_01,MPC_1045862,HV,1,0.2736945905803326
MACO1__30__100__1_0__2_0__0_01,MPC_1045862,HV,2,0.2628268361141513
MACO1__30__100__1_0__2_0__0_01,MPC_1005583,HV,0,0.031005362791339103
MACO1__30__100__1_0__2_0__0_01,MPC_1005583,HV,1,0.029933460351320725
MACO1__30__100__1_0__2_0__0_01,MPC_1005583,HV,2,0.028520402252687396
MACO1__30__100__1_0__2_0__0_01,MPC_1046202,HV,0,0.6585367394437177
MACO1__30__100__1_0__2_0__0_01,MPC_1046202,HV,1,0.6628905994006733
MACO1__30__100__1_0__2_0__0_01,MPC_1046202,HV,2,0.6723375665574389
MACO1__30__100__1_0__2_0__0_01,MPC_1046653,HV,0,0.7007893449373221
MACO1__30__100__1_0__2_0__0_01,MPC_1046653,HV,1,0.7054598536785917
MACO1__30__100__1_0__2_0__0_01,MPC_1046653,HV,2,0.6996478047986318
MACO1__30__100__1_0__2_0__0_01,MPC_1001485,HV,0,0.4590707525966765
MACO1__30__100__1_0__2_0__0_01,MPC_1001485,HV,1,0.4621651107283488
MACO1__30__100__1_0__2_0__0_01,MPC_1001485,HV,2,0.44889293871855535
MACO1__30__100__1_0__2_0__0_01,MPC_1042576,HV,0,0.8927046430744027
MACO1__30__100__1_0__2_0__0_01,MPC_1042576,HV,1,0.8911479885720792
MACO1__30__100__1_0__2_0__0_01,MPC_1042576,HV,2,0.8978428263846612
MACO1__30__100__1_0__2_0__0_1,MPC_1045862,HV,0,0.260917446472818
MACO1__30__100__1_0__2_0__0_1,MPC_1045862,HV,1,0.2668334439129251
MACO1__30__100__1_0__2_0__0_1,MPC_1045862,HV,2,0.2670447766630387
MACO1__30__100__1_0__2_0__0_1,MPC_1005583,HV,0,0.03483476288325268
MACO1__30__100__1_0__2_0__0_1,MPC_1005583,HV,1,0.02576169211389705
MACO1__30__100__1_0__2_0__0_1,MPC_1005583,HV,2,0.03526556014298256
MACO1__30__100__1_0__2_0__0_1,MPC_1046202,HV,0,0.6701717263951259
MACO1__30__100__1_0__2_0__0_1,MPC_1046202,HV,1,0.6764056576088968
MACO1__30__100__1_0__2_0__0_1,MPC_1046202,HV,2,0.6645375279713763
MACO1__30__100__1_0__2_0__0_1,MPC_1046653,HV,0,0.7040608702251485
MACO1__30__100__1_0__2_0__0_1,MPC_1046653,HV,1,0.6998518976580953
MACO1__30__100__1_0__2_0__0_1,MPC_1046653,HV,2,0.7115773883905206
MACO1__30__100__1_0__2_0__0_1,MPC_1001485,HV,0,0.49410617685982805
MACO1__30__100__1_0__2_0__0_1,MPC_1001485,HV,1,0.45764417065189195
MACO1__30__100__1_0__2_0__0_1,MPC_1001485,HV,2,0.47359609890517845
MACO1__30__100__1_0__2_0__0_1,MPC_1042576,HV,0,0.8954474143996036
MACO1__30__100__1_0__2_0__0_1,MPC_1042576,HV,1,0.8816196283047689
MACO1__30__100__1_0__2_0__0_1,MPC_1042576,HV,2,0.8847745593521422
MACO1__30__100__1_0__4_0__0_01,MPC_1045862,HV,0,0.2714176934448756
MACO1__30__100__1_0__4_0__0_01,MPC_1045862,HV,1,0.26894684215108433
MACO1__30__100__1_0__4_0__0_01,MPC_1045862,HV,2,0.28279487598165143
MACO1__30__100__1_0__4_0__0_01,MPC_1005583,HV,0,0.020213151126821496
MACO1__30__100__1_0__4_0__0_01,MPC_1005583,HV,1,0.025979493661782704
MACO1__30__100__1_0__4_0__0_01,MPC_1005583,HV,2,0.02375623331366991
MACO1__30__100__1_0__4_0__0_01,MPC_1046202,HV,0,0.6631704820995972
MACO1__30__100__1_0__4_0__0_01,MPC_1046202,HV,1,0.6697089896849588
MACO1__30__100__1_0__4_0__0_01,MPC_1046202,HV,2,0.6690770536154285
MACO1__30__100__1_0__4_0__0_01,MPC_1046653,HV,0,0.706935756145006
MACO1__30__100__1_0__4_0__0_01,MPC_1046653,HV,1,0.7022857587612464
MACO1__30__100__1_0__4_0__0_01,MPC_1046653,HV,2,0.705866616696594
MACO1__30__100__1_0__4_0__0_01,MPC_1001485,HV,0,0.47264227563304123
MACO1__30__100__1_0__4_0__0_01,MPC_1001485,HV,1,0.44516551318458775
MACO1__30__100__1_0__4_0__0_01,MPC_1001485,HV,2,0.4622044750115806
MACO1__30__100__1_0__4_0__0_01,MPC_1042576,HV,0,0.8923226023789534
MACO1__30__100__1_0__4_0__0_01,MPC_1042576,HV,1,0.8915171191233909
MACO1__30__100__1_0__4_0__0_01,MPC_1042576,HV,2,0.8907280152472627
MACO1__30__100__1_0__4_0__0_1,MPC_1045862,HV,0,0.27182543715394136
MACO1__30__100__1_0__4_0__0_1,MPC_1045862,HV,1,0.2694029614927673
MACO1__30__100__1_0__4_0__0_1,MPC_1045862,HV,2,0.2593446759378998
MACO1__30__100__1_0__4_0__0_1,MPC_1005583,HV,0,0.03634427775119361
MACO1__30__100__1_0__4_0__0_1,MPC_1005583,HV,1,0.02455889340094039
MACO1__30__100__1_0__4_0__0_1,MPC_1005583,HV,2,0.024362160624556733
MACO1__30__100__1_0__4_0__0_1,MPC_1046202,HV,0,0.6770099638592713
MACO1__30__100__1_0__4_0__0_1,MPC_1046202,HV,1,0.6752193473144101
MACO1__30__100__1_0__4_0__0_1,MPC_1046202,HV,2,0.6708002324742752
MACO1__30__100__1_0__4_0__0_1,MPC_1046653,HV,0,0.6962471369344782
MACO1__30__100__1_0__4_0__0_1,MPC_1046653,HV,1,0.7029100939650402
MACO1__30__100__1_0__4_0__0_1,MPC_1046653,HV,2,0.7028110891858507
MACO1__30__100__1_0__4_0__0_1,MPC_1001485,HV,0,0.46178061550999916
MACO1__30__100__1_0__4_0__0_1,MPC_1001485,HV,1,0.43948179349719335
MACO1__30__100__1_0__4_0__0_1,MPC_1001485,HV,2,0.46370236184929187
MACO1__30__100__1_0__4_0__0_1,MPC_1042576,HV,0,0.8818821347731298
MACO1__30__100__1_0__4_0__0_1,MPC_1042576,HV,1,0.8848891696083884
MACO1__30__100__1_0__4_0__0_1,MPC_1042576,HV,2,0.8884132319990385
MACO2__10__100__1_0__2_0__0_01,MPC_1045862,HV,0,0.25966662497224363
MACO2__10__100__1_0__2_0__0_01,MPC_1045862,HV,1,0.24179436159823134
MACO2__10__100__1_0__2_0__0_01,MPC_1045862,HV,2,0.26410659179697477
MACO2__10__100__1_0__2_0__0_01,MPC_1005583,HV,0,0.025512214074370522
MACO2__10__100__1_0__2_0__0_01,MPC_1005583,HV,1,0.023457485155982526
MACO2__10__100__1_0__2_0__0_01,MPC_1005583,HV,2,0.028796194997250085
MACO2__10__100__1_0__2_0__0_01,MPC_1046202,HV,0,0.6655491384488662
MACO2__10__100__1_0__2_0__0_01,MPC_1046202,HV,1,0.677788564173082
MACO2__10__100__1_0__2_0__0_01,MPC_1046202,HV,2,0.6700566525483285
MACO2__10__100__1_0__2_0__0_01,MPC_1046653,HV,0,0.7024586847322877
MACO2__10__100__1_0__2_0__0_01,MPC_1046653,HV,1,0.7098701304178974
MACO2__10__100__1_0__2_0__0_01,MPC_1046653,HV,2,0.6902769701102003
MACO2__10__100__1_0__2_0__0_01,MPC_1001485,HV,0,0.4869811280186523
MACO2__10__100__1_0__2_0__0_01,MPC_1001485,HV,1,0.44087851715522786
MACO2__10__100__1_0__2_0__0_01,MPC_1001485,HV,2,0.4738250010042933
MACO2__10__100__1_0__2_0__0_01,MPC_1042576,HV,0,0.887219381578477
MACO2__10__100__1_0__2_0__0_01,MPC_1042576,HV,1,0.888686539901161
MACO2__10__100__1_0__2_0__0_01,MPC_1042576,HV,2,0.8744438580172674
MACO2__10__100__1_0__2_0__0_1,MPC_1045862,HV,0,0.2965824235636021
MACO2__10__100__1_0__2_0__0_1,MPC_1045862,HV,1,0.2607937965669949
MACO2__10__100__1_0__2_0__0_1,MPC_1045862,HV,2,0.23939082277101467
MACO2__10__100__1_0__2_0__0_1,MPC_1005583,HV,0,0.03095133732684449
MACO2__10__100__1_0__2_0__0_1,MPC_1005583,HV,1,0.027030808494940363
MACO2__10__100__1_0__2_0__0_1,MPC_1005583,HV,2,0.020897994324383204
MACO2__10__100__1_0__2_0__0_1,MPC_1046202,HV,0,0.6754469096981054
MACO2__10__100__1_0__2_0__0_1,MPC_1046202,HV,1,0.6666748551551537
MACO2__10__100__1_0__2_0__0_1,MPC_1046202,HV,2,0.6612608352068
MACO2__10__100__1_0__2_0__0_1,MPC_1046653,HV,0,0.694560014501021
MACO2__10__100__1_0__2_0__0_1,MPC_1046653,HV,1,0.69984957718668
MACO2__10__100__1_0__2_0__0_1,MPC_1046653,HV,2,0.6973175449340278
MACO2__10__100__1_0__2_0__0_1,MPC_1001485,HV,0,0.4476307932609907
MACO2__10__100__1_0__2_0__0_1,MPC_1001485,HV,1,0.5054205357499317
MACO2__10__100__1_0__2_0__0_1,MPC_1001485,HV,2,0.4701161444991494
MACO2__10__100__1_0__2_0__0_1,MPC_1042576,HV,0,0.8875056944442137
MACO2__10__100__1_0__2_0__0_1,MPC_1042576,HV,1,0.8782316319476705
MACO2__10__100__1_0__2_0__0_1,MPC_1042576,HV,2,0.8800714810349041
MACO2__10__100__1_0__4_0__0_01,MPC_1045862,HV,0,0.2500408942371314
MACO2__10__100__1_0__4_0__0_01,MPC_1045862,HV,1,0.2565646469600904
MACO2__10__100__1_0__4_0__0_01,MPC_1045862,HV,2,0.26330454153039073
MACO2__10__100__1_0__4_0__0_01,MPC_1005583,HV,0,0.01488761005079688
MACO2__10__100__1_0__4_0__0_01,MPC_1005583,HV,1,0.020509456852286834
MACO2__10__100__1_0__4_0__0_01,MPC_1005583,HV,2,0.019158110826819886
MACO2__10__100__1_0__4_0__0_01,MPC_1046202,HV,0,0.6627694074811262
MACO2__10__100__1_0__4_0__0_01,MPC_1046202,HV,1,0.6641370703500562
MACO2__10__100__1_0__4_0__0_01,MPC_1046202,HV,2,0.6569088614025825
MACO2__10__100__1_0__4_0__0_01,MPC_1046653,HV,0,0.6959968978762241
MACO2__10__100__1_0__4_0__0_01,MPC_1046653,HV,1,0.6989317348987113
MACO2__10__100__1_0__4_0__0_01,MPC_1046653,HV,2,0.6967111796781561
MACO2__10__100__1_0__4_0__0_01,MPC_1001485,HV,0,0.4467964764605038
MACO2__10__100__1_0__4_0__0_01,MPC_1001485,HV,1,0.476899208030517
MACO2__10__100__1_0__4_0__0_01,MPC_1001485,HV,2,0.42796883388863277
MACO2__10__100__1_0__4_0__0_01,MPC_1042576,HV,0,0.8884814394387587
MACO2__10__100__1_0__4_0__0_01,MPC_1042576,HV,1,0.895482022076115
MACO2__10__100__1_0__4_0__0_01,MPC_1042576,HV,2,0.8803588782011413
MACO2__10__100__1_0__4_0__0_1,MPC_1045862,HV,0,0.24615930768337937
MACO2__10__100__1_0__4_0__0_1,MPC_1045862,HV,1,0.23156109296013058
MACO2__10__100__1_0__4_0__0_1,MPC_1045862,HV,2,0.2631324822397386
MACO2__10__100__1_0__4_0__0_1,MPC_1005583,HV,0,0.018701877878134557
MACO2__10__100__1_0__4_0__0_1,MPC_1005583,HV,1,0.03973132218530361
MACO2__10__100__1_0__4_0__0_1,MPC_1005583,HV,2,0.01856033930882074
MACO2__10__100__1_0__4_0__0_1,MPC_1046202,HV,0,0.6585639766569276
MACO2__10__100__1_0__4_0__0_1,MPC_1046202,HV,1,0.6856070581013849
MACO2__10__100__1_0__4_0__0_1,MPC_1046202,HV,2,0.6672766382746266
MACO2__10__100__1_0__4_0__0_1,MPC_1046653,HV,0,0.7088326061704895
MACO2__10__100__1_0__4_0__0_1,MPC_1046653,HV,1,0.7170586413498274
MACO2__10__100__1_0__4_0__0_1,MPC_1046653,HV,2,0.6918770467097133
MACO2__10__100__1_0__4_0__0_1,MPC_1001485,HV,0,0.4653091538997837
MACO2__10__100__1_0__4_0__0_1,MPC_1001485,HV,1,0.4434354631466618
MACO2__10__100__1_0__4_0__0_1,MPC_1001485,HV,2,0.515725127335491
MACO2__10__100__1_0__4_0__0_1,MPC_1042576,HV,0,0.8815613308323151
MACO2__10__100__1_0__4_0__0_1,MPC_1042576,HV,1,0.8926022671256942
MACO2__10__100__1_0__4_0__0_1,MPC_1042576,HV,2,0.8786479977303706
MACO3__10__300__1_0__2_0__0_01,MPC_1045862,HV,0,0.23687973496695242
MACO3__10__300__1_0__2_0__0_01,MPC_1045862,HV,1,0.2642930747484777
MACO3__10__300__1_0__2_0__0_01,MPC_1045862,HV,2,0.24528803694646312
MACO3__10__300__1_0__2_0__0_01,MPC_1005583,HV,0,0.0010854205136434157
MACO3__10__300__1_0__2_0__0_01,MPC_1005583,HV,1,0.0013630828923199385
MACO3__10__300__1_0__2_0__0_01,MPC_1005583,HV,2,0.0013344393103478607
MACO3__10__300__1_0__2_0__0_01,MPC_1046202,HV,0,0.5316637265455935
MACO3__10__300__1_0__2_0__0_01,MPC_1046202,HV,1,0.5302616151547095
MACO3__10__300__1_0__2_0__0_01,MPC_1046202,HV,2,0.5311628941468204
MACO3__10__300__1_0__2_0__0_01,MPC_1046653,HV,0,0.6196263783863454
MACO3__10__300__1_0__2_0__0_01,MPC_1046653,HV,1,0.6091906651402021
MACO3__10__300__1_0__2_0__0_01,MPC_1046653,HV,2,0.6187863670504331
MACO3__10__300__1_0__2_0__0_01,MPC_1001485,HV,0,0.4224057957064263
MACO3__10__300__1_0__2_0__0_01,MPC_1001485,HV,1,0.45223164640678004
MACO3__10__300__1_0__2_0__0_01,MPC_1001485,HV,2,0.4228705633737239
MACO3__10__300__1_0__2_0__0_01,MPC_1042576,HV,0,0.8226037669900046
MACO3__10__300__1_0__2_0__0_01,MPC_1042576,HV,1,0.8080151362640569
MACO3__10__300__1_0__2_0__0_01,MPC_1042576,HV,2,0.8336307782464949
MACO3__10__300__1_0__2_0__0_1,MPC_1045862,HV,0,0.25690224989464994
MACO3__10__300__1_0__2_0__0_1,MPC_1045862,HV,1,0.2617657027034838
MACO3__10__300__1_0__2_0__0_1,MPC_1045862,HV,2,0.24814937278880855
MACO3__10__300__1_0__2_0__0_1,MPC_1005583,HV,0,6.890940299889459E-4
MACO3__10__300__1_0__2_0__0_1,MPC_1005583,HV,1,0.0
MACO3__10__300__1_0__2_0__0_1,MPC_1005583,HV,2,1.234151147799164E-4
MACO3__10__300__1_0__2_0__0_1,MPC_1046202,HV,0,0.5299832770104521
MACO3__10__300__1_0__2_0__0_1,MPC_1046202,HV,1,0.5319385545145452
MACO3__10__300__1_0__2_0__0_1,MPC_1046202,HV,2,0.54408262890401
MACO3__10__300__1_0__2_0__0_1,MPC_1046653,HV,0,0.6167215009046114
MACO3__10__300__1_0__2_0__0_1,MPC_1046653,HV,1,0.614278624395736
MACO3__10__300__1_0__2_0__0_1,MPC_1046653,HV,2,0.6190970681935739
MACO3__10__300__1_0__2_0__0_1,MPC_1001485,HV,0,0.4408818317091674
MACO3__10__300__1_0__2_0__0_1,MPC_1001485,HV,1,0.469222848825701
MACO3__10__300__1_0__2_0__0_1,MPC_1001485,HV,2,0.42064154623757594
MACO3__10__300__1_0__2_0__0_1,MPC_1042576,HV,0,0.813925680760305
MACO3__10__300__1_0__2_0__0_1,MPC_1042576,HV,1,0.8213105777034329
MACO3__10__300__1_0__2_0__0_1,MPC_1042576,HV,2,0.807742014334028
MACO3__10__300__1_0__4_0__0_01,MPC_1045862,HV,0,0.26268718048039086
MACO3__10__300__1_0__4_0__0_01,MPC_1045862,HV,1,0.21948183036692923
MACO3__10__300__1_0__4_0__0_01,MPC_1045862,HV,2,0.23496242705036302
MACO3__10__300__1_0__4_0__0_01,MPC_1005583,HV,0,0.0
MACO3__10__300__1_0__4_0__0_01,MPC_1005583,HV,1,0.0
MACO3__10__300__1_0__4_0__0_01,MPC_1005583,HV,2,0.0
MACO3__10__300__1_0__4_0__0_01,MPC_1046202,HV,0,0.4966417532027723
MACO3__10__300__1_0__4_0__0_01,MPC_1046202,HV,1,0.5017055485920439
MACO3__10__300__1_0__4_0__0_01,MPC_1046202,HV,2,0.494587739213475
MACO3__10__300__1_0__4_0__0_01,MPC_1046653,HV,0,0.5811840238930799
MACO3__10__300__1_0__4_0__0_01,MPC_1046653,HV,1,0.5882764212296614
MACO3__10__300__1_0__4_0__0_01,MPC_1046653,HV,2,0.5839831545991103
MACO3__10__300__1_0__4_0__0_01,MPC_1001485,HV,0,0.37866878061481013
MACO3__10__300__1_0__4_0__0_01,MPC_1001485,HV,1,0.4297116975341536
MACO3__10__300__1_0__4_0__0_01,MPC_1001485,HV,2,0.3927612876310783
MACO3__10__300__1_0__4_0__0_01,MPC_1042576,HV,0,0.7651418590876957
MACO3__10__300__1_0__4_0__0_01,MPC_1042576,HV,1,0.7682131296888703
MACO3__10__300__1_0__4_0__0_01,MPC_1042576,HV,2,0.7681119656850779
MACO3__10__300__1_0__4_0__0_1,MPC_1045862,HV,0,0.22164928734841283
MACO3__10__300__1_0__4_0__0_1,MPC_1045862,HV,1,0.2283607325208483
MACO3__10__300__1_0__4_0__0_1,MPC_1045862,HV,2,0.23673023977208385
MACO3__10__300__1_0__4_0__0_1,MPC_1005583,HV,0,0.0
MACO3__10__300__1_0__4_0__0_1,MPC_1005583,HV,1,0.0
MACO3__10__300__1_0__4_0__0_1,MPC_1005583,HV,2,0.0
MACO3__10__300__1_0__4_0__0_1,MPC_1046202,HV,0,0.4958068596861275
MACO3__10__300__1_0__4_0__0_1,MPC_1046202,HV,1,0.488517846083563
MACO3__10__300__1_0__4_0__0_1,MPC_1046202,HV,2,0.49923328873470346
MACO3__10__300__1_0__4_0__0_1,MPC_1046653,HV,0,0.577375925415663
MACO3__10__300__1_0__4_0__0_1,MPC_1046653,HV,1,0.5819167137716504
MACO3__10__300__1_0__4_0__0_1,MPC_1046653,HV,2,0.5846528323840804
MACO3__10__300__1_0__4_0__0_1,MPC_1001485,HV,0,0.38910422212891344
MACO3__10__300__1_0__4_0__0_1,MPC_1001485,HV,1,0.3741552860526383
MACO3__10__300__1_0__4_0__0_1,MPC_1001485,HV,2,0.41730732019467115
MACO3__10__300__1_0__4_0__0_1,MPC_1042576,HV,0,0.7801683425343295
MACO3__10__300__1_0__4_0__0_1,MPC_1042576,HV,1,0.7587881334580395
MACO3__10__300__1_0__4_0__0_1,MPC_1042576,HV,2,0.7766387295648428
MACO4__100__500__1_0__2_0__0_01,MPC_1045862,HV,0,0.2903521338729994
MACO4__100__500__1_0__2_0__0_01,MPC_1045862,HV,1,0.27566147230634913
MACO4__100__500__1_0__2_0__0_01,MPC_1045862,HV,2,0.271875329024437
MACO4__100__500__1_0__2_0__0_01,MPC_1005583,HV,0,0.005001139631777833
MACO4__100__500__1_0__2_0__0_01,MPC_1005583,HV,1,0.004679950868963522
MACO4__100__500__1_0__2_0__0_01,MPC_1005583,HV,2,0.008184665129918098
MACO4__100__500__1_0__2_0__0_01,MPC_1046202,HV,0,0.5649757597103114
MACO4__100__500__1_0__2_0__0_01,MPC_1046202,HV,1,0.561481041026331
MACO4__100__500__1_0__2_0__0_01,MPC_1046202,HV,2,0.5615669730524492
MACO4__100__500__1_0__2_0__0_01,MPC_1046653,HV,0,0.6500703831853004
MACO4__100__500__1_0__2_0__0_01,MPC_1046653,HV,1,0.6446492483440848
MACO4__100__500__1_0__2_0__0_01,MPC_1046653,HV,2,0.637485322344711
MACO4__100__500__1_0__2_0__0_01,MPC_1001485,HV,0,0.44340700910690833
MACO4__100__500__1_0__2_0__0_01,MPC_1001485,HV,1,0.4606729653790239
MACO4__100__500__1_0__2_0__0_01,MPC_1001485,HV,2,0.44751238116909886
MACO4__100__500__1_0__2_0__0_01,MPC_1042576,HV,0,0.8548526549538773
MACO4__100__500__1_0__2_0__0_01,MPC_1042576,HV,1,0.8423757745878105
MACO4__100__500__1_0__2_0__0_01,MPC_1042576,HV,2,0.8389529063369947
MACO4__100__500__1_0__2_0__0_1,MPC_1045862,HV,0,0.29201503204395274
MACO4__100__500__1_0__2_0__0_1,MPC_1045862,HV,1,0.28954575300461816
MACO4__100__500__1_0__2_0__0_1,MPC_1045862,HV,2,0.289703023540334
MACO4__100__500__1_0__2_0__0_1,MPC_1005583,HV,0,0.01100660351192225
MACO4__100__500__1_0__2_0__0_1,MPC_1005583,HV,1,0.01211639935360144
MACO4__100__500__1_0__2_0__0_1,MPC_1005583,HV,2,0.018530403743527876
MACO4__100__500__1_0__2_0__0_1,MPC_1046202,HV,0,0.6098671913355628
MACO4__100__500__1_0__2_0__0_1,MPC_1046202,HV,1,0.6087080310056248
MACO4__100__500__1_0__2_0__0_1,MPC_1046202,HV,2,0.6005478255880653
MACO4__100__500__1_0__2_0__0_1,MPC_1046653,HV,0,0.6860835357863008
MACO4__100__500__1_0__2_0__0_1,MPC_1046653,HV,1,0.6697321248684316
MACO4__100__500__1_0__2_0__0_1,MPC_1046653,HV,2,0.6757360002549427
MACO4__100__500__1_0__2_0__0_1,MPC_1001485,HV,0,0.4464463313296921
MACO4__100__500__1_0__2_0__0_1,MPC_1001485,HV,1,0.45062489593672034
MACO4__100__500__1_0__2_0__0_1,MPC_1001485,HV,2,0.4684371145366038
MACO4__100__500__1_0__2_0__0_1,MPC_1042576,HV,0,0.8457356134901711
MACO4__100__500__1_0__2_0__0_1,MPC_1042576,HV,1,0.8552345788861051
MACO4__100__500__1_0__2_0__0_1,MPC_1042576,HV,2,0.8434802722740512
MACO4__100__500__1_0__4_0__0_01,MPC_1045862,HV,0,0.2560869378690208
MACO4__100__500__1_0__4_0__0_01,MPC_1045862,HV,1,0.24617380308777342
MACO4__100__500__1_0__4_0__0_01,MPC_1045862,HV,2,0.25723698947112195
MACO4__100__500__1_0__4_0__0_01,MPC_1005583,HV,0,7.682078211589414E-5
MACO4__100__500__1_0__4_0__0_01,MPC_1005583,HV,1,3.2281798549052554E-4
MACO4__100__500__1_0__4_0__0_01,MPC_1005583,HV,2,0.0016637543193707394
MACO4__100__500__1_0__4_0__0_01,MPC_1046202,HV,0,0.5525132085854654
MACO4__100__500__1_0__4_0__0_01,MPC_1046202,HV,1,0.5464070630822894
MACO4__100__500__1_0__4_0__0_01,MPC_1046202,HV,2,0.5503366331259082
MACO4__100__500__1_0__4_0__0_01,MPC_1046653,HV,0,0.6388047659314606
MACO4__100__500__1_0__4_0__0_01,MPC_1046653,HV,1,0.626969743542352
MACO4__100__500__1_0__4_0__0_01,MPC_1046653,HV,2,0.6373417977182084
MACO4__100__500__1_0__4_0__0_01,MPC_1001485,HV,0,0.41366218092044393
MACO4__100__500__1_0__4_0__0_01,MPC_1001485,HV,1,0.4341612381623693
MACO4__100__500__1_0__4_0__0_01,MPC_1001485,HV,2,0.4230170702357249
MACO4__100__500__1_0__4_0__0_01,MPC_1042576,HV,0,0.8340220674753681
MACO4__100__500__1_0__4_0__0_01,MPC_1042576,HV,1,0.8479214607592331
MACO4__100__500__1_0__4_0__0_01,MPC_1042576,HV,2,0.8580959838466325
MACO4__100__500__1_0__4_0__0_1,MPC_1045862,HV,0,0.25194280539118435
MACO4__100__500__1_0__4_0__0_1,MPC_1045862,HV,1,0.2767447456085699
MACO4__100__500__1_0__4_0__0_1,MPC_1045862,HV,2,0.25421677481795196
MACO4__100__500__1_0__4_0__0_1,MPC_1005583,HV,0,0.0044580462865697916
MACO4__100__500__1_0__4_0__0_1,MPC_1005583,HV,1,0.002970536625451567
MACO4__100__500__1_0__4_0__0_1,MPC_1005583,HV,2,0.003774314555763711
MACO4__100__500__1_0__4_0__0_1,MPC_1046202,HV,0,0.5790184918587798
MACO4__100__500__1_0__4_0__0_1,MPC_1046202,HV,1,0.5948806429767487
MACO4__100__500__1_0__4_0__0_1,MPC_1046202,HV,2,0.5876639678813239
MACO4__100__500__1_0__4_0__0_1,MPC_1046653,HV,0,0.6579737272945351
MACO4__100__500__1_0__4_0__0_1,MPC_1046653,HV,1,0.6699534111028776
MACO4__100__500__1_0__4_0__0_1,MPC_1046653,HV,2,0.6775138919680933
MACO4__100__500__1_0__4_0__0_1,MPC_1001485,HV,0,0.4244068979029323
MACO4__100__500__1_0__4_0__0_1,MPC_1001485,HV,1,0.4393491057258779
MACO4__100__500__1_0__4_0__0_1,MPC_1001485,HV,2,0.42485216537276643
MACO4__100__500__1_0__4_0__0_1,MPC_1042576,HV,0,0.8392375260669154
MACO4__100__500__1_0__4_0__0_1,MPC_1042576,HV,1,0.8361441176519723
MACO4__100__500__1_0__4_0__0_1,MPC_1042576,HV,2,0.8516333719406038
NOOP__50,MPC_1045862,EP,0,0.7551943155300578
NOOP__50,MPC_1045862,EP,1,0.7293794455864289
